Test Name,Year,Session,Subject,Number,Question,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Question_image,Law,무작위값
소방설비기사(기계분야),2015,1,소방원론,15,가연물이 되기 쉬운 조건이 아닌 것은?,발열량이 커야 한다.,열전도율이 커야 한다.,산소와 친화력이 좋아야 한다.,활성화에너지가 작아야 한다.,2,228,GPT-4o Mini,300,115,0,50.44,201.5,0.54,91,1,92,매우 낮음,1.4e-05,2,True,2,"문제: 가연물이 되기 쉬운 조건이 아닌 것은?

선택지:
1. 발열량이 커야 한다.
2. 열전도율이 커야 한다.
3. 산소와 친화력이 좋아야 한다.
4. 활성화에너지가 작아야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.681597504
소방설비기사(기계분야),2005,1,소방유체역학,36,동일한 조건으로 관내를 흐르는 완전 난류 유동에서의 손실수두는?,속도에 비례한다.,속도에 반비례한다.,속도의 제곱에 반비례한다.,속도의 제곱에 비례한다.,4,229,GPT-4o Mini,300,116,0,50.66,202.37,0.87,101,1,102,매우 낮음,1.6e-05,4,True,4,"문제: 동일한 조건으로 관내를 흐르는 완전 난류 유동에서의 손실수두는?

선택지:
1. 속도에 비례한다.
2. 속도에 반비례한다.
3. 속도의 제곱에 반비례한다.
4. 속도의 제곱에 비례한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.12863697
소방설비기사(기계분야),2005,1,소방유체역학,33,10 kW의 전열기를 3시간 사용하였다. 전 방열량은 몇 kJ 인가?,12810,16170,25800,108000,4,230,GPT-4o Mini,300,116,0,50.43,203.32,0.94,83,1,84,매우 낮음,1.3e-05,3,False,3,"문제: 10 kW의 전열기를 3시간 사용하였다. 전 방열량은 몇 kJ 인가?

선택지:
1. 12810
2. 16170
3. 25800
4. 108000

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.705299223
소방설비기사(기계분야),2005,1,소방유체역학,37,유류화재시 수성막포 소화약제와 혼합사용시 소화효과를 높일 수 있는 소화약제는?,분말 소화약제,화학포 소화약제,이산화탄소 소화약제,할로겐화합물 소화약제,1,231,GPT-4o Mini,300,116,0,50.22,204.01,0.7,112,1,113,매우 낮음,1.7e-05,2,False,2,"문제: 유류화재시 수성막포 소화약제와 혼합사용시 소화효과를 높일 수 있는 소화약제는?

선택지:
1. 분말 소화약제
2. 화학포 소화약제
3. 이산화탄소 소화약제
4. 할로겐화합물 소화약제

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.10718856
소방설비기사(기계분야),2020,3,소방원론,13,이산화탄소 소화약제 저장용기의 설치장소에 대한 설명 중 옳지 않는 것은?,반드시 방호구역 내의 장소에 설치한다.,온도의 변화가 적은 곳에 설치한다.,방화문으로 구획된 실에 설치한다.,해당 용기가 설치된 곳임을 표시하는 표지를 한다.,1,232,GPT-4o Mini,300,116,0,50.0,204.8,0.78,116,1,117,매우 낮음,1.8e-05,3,False,3,"문제: 이산화탄소 소화약제 저장용기의 설치장소에 대한 설명 중 옳지 않는 것은?

선택지:
1. 반드시 방호구역 내의 장소에 설치한다.
2. 온도의 변화가 적은 곳에 설치한다.
3. 방화문으로 구획된 실에 설치한다.
4. 해당 용기가 설치된 곳임을 표시하는 표지를 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.208507894
소방설비기사(기계분야),2019,2,소방관계법규,53,위험물안전관리법상 청문을 실시하여 처분해야 하는 것은?,제조소등 설치허가의 취소,제조소등 영업정지 처분,탱크시험자의 영업정지 처분,과징금 부과 처분,1,233,GPT-4o Mini,300,117,0,50.21,205.72,0.92,100,1,101,매우 낮음,1.6e-05,1,True,1,"문제: 위험물안전관리법상 청문을 실시하여 처분해야 하는 것은?

선택지:
1. 제조소등 설치허가의 취소
2. 제조소등 영업정지 처분
3. 탱크시험자의 영업정지 처분
4. 과징금 부과 처분

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.21887249
소방설비기사(기계분야),2022,2,소방원론,6,물질의 연소 시 산소공급원이 될 수 없는 것은?,탄화칼슘,과산화나트륨,질산나트륨,압축공기,1,234,GPT-4o Mini,300,118,0,50.43,206.48,0.76,84,1,85,매우 낮음,1.3e-05,1,True,1,"문제: 물질의 연소 시 산소공급원이 될 수 없는 것은?

선택지:
1. 탄화칼슘
2. 과산화나트륨
3. 질산나트륨
4. 압축공기

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.889013293
소방설비기사(기계분야),2013,4,소방기계시설의 구조 및 원리,74,연결살수설비의 배관 설치기준으로 적합하지 않은 것은?,연결살수설비 전용헤드를 사용하는 경우 배관의 구경 80mm일 때 하나의 배관에 부착되는 살수헤드의 개수는 6개 이상 10개 이하이다.,폐쇄형헤드를 사용하는 경우의 시험배관은 송수구의 가장 먼 가지배관의 끝으로부터 연결하여 설치하여야 한다.,개방형헤드를 사용하는 수평주행배관은 헤드를 향하여 상향으로 1/100 이상의 기울기로 설치한다.,가지배관 또는 교차배관을 설치하는 경우에는 가지배관은 교차배관 또는 주배관에서 분기되는 지점을 기점으로 한 쪽 가지배관에 설치되는 헤드의 개수는 10개 이하로 한다.,4,235,GPT-4o Mini,300,118,0,50.21,206.99,0.51,226,1,227,매우 낮음,3.4e-05,1,False,1,"문제: 연결살수설비의 배관 설치기준으로 적합하지 않은 것은?

선택지:
1. 연결살수설비 전용헤드를 사용하는 경우 배관의 구경 80mm일 때 하나의 배관에 부착되는 살수헤드의 개수는 6개 이상 10개 이하이다.
2. 폐쇄형헤드를 사용하는 경우의 시험배관은 송수구의 가장 먼 가지배관의 끝으로부터 연결하여 설치하여야 한다.
3. 개방형헤드를 사용하는 수평주행배관은 헤드를 향하여 상향으로 1/100 이상의 기울기로 설치한다.
4. 가지배관 또는 교차배관을 설치하는 경우에는 가지배관은 교차배관 또는 주배관에서 분기되는 지점을 기점으로 한 쪽 가지배관에 설치되는 헤드의 개수는 10개 이하로 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.11882143
소방설비기사(기계분야),2009,1,소방유체역학,35,"원심식 송풍기에서 회전수를 변화시킬 때 동력변화를 구하는 식으로 맞는 것은? (단, 변화 전후의 회전수를 각각 N$_1$, N$_2$, 동력을 L$_1$, L$_2$로 표시한다.)",$L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^3$,$L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^2$,$L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^3$,$L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^2$,3,236,GPT-4o Mini,300,118,0,50.0,207.6,0.61,209,1,210,매우 낮음,3.2e-05,1,False,1,"문제: 원심식 송풍기에서 회전수를 변화시킬 때 동력변화를 구하는 식으로 맞는 것은? (단, 변화 전후의 회전수를 각각 N$_1$, N$_2$, 동력을 L$_1$, L$_2$로 표시한다.)

선택지:
1. $L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^3$
2. $L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^2$
3. $L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^3$
4. $L_2 = L_1 \times \left(\frac{N_2}{N_1}\right)^2$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.29351307
소방설비기사(기계분야),2006,1,소방기계시설의 구조 및 원리,77,대형 수동식 소화기를 설치할 때에 소방 대상물의 각 부분으로부터 1개의 대형 수동식 소화기까지의 보행거리가 얼마 이내가 되도록 배치하여야 하는가?,20m 이내,25 m 이내,30 m 이내,40 m 이내,3,237,GPT-4o Mini,300,118,0,49.79,210.96,3.36,117,1,118,매우 낮음,1.8e-05,2,False,2,"문제: 대형 수동식 소화기를 설치할 때에 소방 대상물의 각 부분으로부터 1개의 대형 수동식 소화기까지의 보행거리가 얼마 이내가 되도록 배치하여야 하는가?

선택지:
1. 20m 이내
2. 25 m 이내
3. 30 m 이내
4. 40 m 이내

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.672808317
소방설비기사(기계분야),2006,1,소방관계법규,46,지방소방기술심의 위원회의 심의사항은?,화재안전기준에 관한 사항,소방시설의 구조와 원리 등에 있어서 공법이 특수한 설계 및 시공에 관한 사항,소방시설 공사 하자의 판단기준에 관한 사항,소방시설에 대한 하자 여부의 판단에 관한 사항,4,238,GPT-4o Mini,300,118,0,49.58,212.3,1.35,120,1,121,매우 낮음,1.9e-05,1,False,1,"문제: 지방소방기술심의 위원회의 심의사항은?

선택지:
1. 화재안전기준에 관한 사항
2. 소방시설의 구조와 원리 등에 있어서 공법이 특수한 설계 및 시공에 관한 사항
3. 소방시설 공사 하자의 판단기준에 관한 사항
4. 소방시설에 대한 하자 여부의 판단에 관한 사항

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.425295315
소방설비기사(기계분야),2018,2,소방원론,4,삼림화재 시 소화효과를 증대시키기 위해 물에 첨가하는 증점제로서 적합한 것은?,Ethylene Glycol,Potassium Carbonate,Ammonium Phosphate,Sodium Carboxy Methyl Cellulose,4,239,GPT-4o Mini,300,119,0,49.79,213.27,0.96,97,1,98,매우 낮음,1.5e-05,4,True,4,"문제: 삼림화재 시 소화효과를 증대시키기 위해 물에 첨가하는 증점제로서 적합한 것은?

선택지:
1. Ethylene Glycol
2. Potassium Carbonate
3. Ammonium Phosphate
4. Sodium Carboxy Methyl Cellulose

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.237596593
소방설비기사(기계분야),2005,1,소방기계시설의 구조 및 원리,64,층별 바닥면적이 2000$m^2$인 5층 백화점 건물에 폐쇄형 스프링클러 설비가 설치되어 있을 때 스프링클러 설비에 필요한 수원의 량은 얼마인가?,16$m^3$,24$m^3$,32$m^3$,48$m^3$,4,240,GPT-4o Mini,300,119,0,49.58,213.77,0.51,123,1,124,매우 낮음,1.9e-05,3,False,3,"문제: 층별 바닥면적이 2000$m^2$인 5층 백화점 건물에 폐쇄형 스프링클러 설비가 설치되어 있을 때 스프링클러 설비에 필요한 수원의 량은 얼마인가?

선택지:
1. 16$m^3$
2. 24$m^3$
3. 32$m^3$
4. 48$m^3$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.096178477
소방설비기사(기계분야),2012,2,소방원론,19,위험물의 유별 성질이 가연성 고체인 위험물은 제 몇 류 위험물인가?,제1류 위험물,제2류 위험물,제3류 위험물,제4류 위험물,2,241,GPT-4o Mini,300,119,0,49.38,214.37,0.6,91,1,92,매우 낮음,1.4e-05,1,False,1,"문제: 위험물의 유별 성질이 가연성 고체인 위험물은 제 몇 류 위험물인가?

선택지:
1. 제1류 위험물
2. 제2류 위험물
3. 제3류 위험물
4. 제4류 위험물

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.71358332
소방설비기사(기계분야),2010,2,소방관계법규,47,소방신호의 종류에 속하지 않는 것은?,경계신호,해제신호,경보신호,훈련신호,3,242,GPT-4o Mini,300,119,0,49.17,214.81,0.44,75,1,76,매우 낮음,1.2e-05,4,False,4,"문제: 소방신호의 종류에 속하지 않는 것은?

선택지:
1. 경계신호
2. 해제신호
3. 경보신호
4. 훈련신호

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.045352682
소방설비기사(기계분야),2014,4,소방원론,13,가연성 액체로부터 발생한 증기가 액체표면에서 연소범위의 하한계에 도달할 수 있는 최저온도를 의미하는 것은?,비점,연소점,발화점,인화점,4,243,GPT-4o Mini,300,120,0,49.38,215.44,0.63,95,1,96,매우 낮음,1.5e-05,4,True,4,"문제: 가연성 액체로부터 발생한 증기가 액체표면에서 연소범위의 하한계에 도달할 수 있는 최저온도를 의미하는 것은?

선택지:
1. 비점
2. 연소점
3. 발화점
4. 인화점

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.669005551
소방설비기사(기계분야),2020,"1,2",소방관계법규,57,소방기본법령상 정당한 사유 없이 화재의 예방조치에 관한 명령에 따르지 아니한 경우에 대한 벌칙은?,100만원 이하의 벌금,200만원 이하의 벌금,300만원 이하의 벌금,500만원 이하의 벌금,2,244,GPT-4o Mini,300,121,0,49.59,216.68,1.24,110,1,111,매우 낮음,1.7e-05,2,True,2,"문제: 소방기본법령상 정당한 사유 없이 화재의 예방조치에 관한 명령에 따르지 아니한 경우에 대한 벌칙은?

선택지:
1. 100만원 이하의 벌금
2. 200만원 이하의 벌금
3. 300만원 이하의 벌금
4. 500만원 이하의 벌금

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.747289251
소방설비기사(기계분야),2009,4,소방관계법규,50,소방시설공사업 등록신청시 제출하여야 할 자산평가액 또는 기업진단보고서는 신청일 전 최근 며칠 이내에 작성한것이어야 하는가?,90일,120일,150일,180일,1,245,GPT-4o Mini,300,122,0,49.8,217.62,0.93,100,1,101,매우 낮음,1.6e-05,1,True,1,"문제: 소방시설공사업 등록신청시 제출하여야 할 자산평가액 또는 기업진단보고서는 신청일 전 최근 며칠 이내에 작성한것이어야 하는가?

선택지:
1. 90일
2. 120일
3. 150일
4. 180일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.869364261
소방설비기사(기계분야),2016,4,소방관계법규,55,소방용품의 형식승인을 반드시 취소하여야 하는 경우가 아닌 것은?,거짓 또는 부정한 방법으로 형식승인을 받은 경우,시험시설의 시설기준에 미달되는 경우,거짓 또는 부정한 방법으로 제품검사를 받은 경우,변경승인을 받지 아니한 경우,2,246,GPT-4o Mini,300,123,0,50.0,218.25,0.63,112,1,113,매우 낮음,1.7e-05,2,True,2,"문제: 소방용품의 형식승인을 반드시 취소하여야 하는 경우가 아닌 것은?

선택지:
1. 거짓 또는 부정한 방법으로 형식승인을 받은 경우
2. 시험시설의 시설기준에 미달되는 경우
3. 거짓 또는 부정한 방법으로 제품검사를 받은 경우
4. 변경승인을 받지 아니한 경우

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.017461902
소방설비기사(기계분야),2009,2,소방기계시설의 구조 및 원리,64,습식 스프링클러 설비에서 시험배관을 설치하는 이유로서 옳은 것은?,정기적인 배관의 통수소제를 위해,배관내 수압의 정상상태 여부를 수시 확인하기 위해,실제로 헤드를 개방하지 않고도 장수압력을 측정하기 위해,유수검지장치의 기능을 점검하기 위해,4,247,GPT-4o Mini,300,123,0,49.8,218.94,0.69,128,1,129,매우 낮음,2e-05,3,False,3,"문제: 습식 스프링클러 설비에서 시험배관을 설치하는 이유로서 옳은 것은?

선택지:
1. 정기적인 배관의 통수소제를 위해
2. 배관내 수압의 정상상태 여부를 수시 확인하기 위해
3. 실제로 헤드를 개방하지 않고도 장수압력을 측정하기 위해
4. 유수검지장치의 기능을 점검하기 위해

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.92027658
소방설비기사(기계분야),2013,2,소방기계시설의 구조 및 원리,76,제연설비의 설치장소에 따른 제연구역의 구획에 대한 내용 중 틀린 것은?,하나의 제연구역의 면적은 1000m$^2$ 이내로 할 것,하나의 제연구역은 직경 60m 원내에 들어갈 수 있을 것,하나의 제연구역은 3개 이상 층에 미치지 아니하도록 할 것,통로상의 제연구역은 보행중심선의 길이가 60m 를 초과하지 아니할 것,3,248,GPT-4o Mini,300,123,0,49.6,219.96,1.02,162,1,163,매우 낮음,2.5e-05,2,False,2,"문제: 제연설비의 설치장소에 따른 제연구역의 구획에 대한 내용 중 틀린 것은?

선택지:
1. 하나의 제연구역의 면적은 1000m$^2$ 이내로 할 것
2. 하나의 제연구역은 직경 60m 원내에 들어갈 수 있을 것
3. 하나의 제연구역은 3개 이상 층에 미치지 아니하도록 할 것
4. 통로상의 제연구역은 보행중심선의 길이가 60m 를 초과하지 아니할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.595147448
소방설비기사(기계분야),2011,2,소방기계시설의 구조 및 원리,68,이산화탄소 소화설비의 자동식 기동장치 설치기준으로 적합하지 않은 것은?,기동장치는 자동화재탐지설비의 감지기의 작동과 연동하여야 할 것,자동식 기동장치에는 수동으로도 기동할 수 있는 구조로 할 것,가스 압력식 기동용 가스용기의 용적은 1ℓ이상으로 할 것,기동용 가스용기에 저장하는 이산화탄소의 충전비는 1.3 이상으로 할 것,4,249,GPT-4o Mini,300,124,0,49.8,220.58,0.62,168,1,169,매우 낮음,2.6e-05,4,True,4,"문제: 이산화탄소 소화설비의 자동식 기동장치 설치기준으로 적합하지 않은 것은?

선택지:
1. 기동장치는 자동화재탐지설비의 감지기의 작동과 연동하여야 할 것
2. 자동식 기동장치에는 수동으로도 기동할 수 있는 구조로 할 것
3. 가스 압력식 기동용 가스용기의 용적은 1ℓ이상으로 할 것
4. 기동용 가스용기에 저장하는 이산화탄소의 충전비는 1.3 이상으로 할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.235816904
소방설비기사,2007,1,소방유체역학,31,"체적 0.05 m$^3$인 구 안에 가득 찬 유체가 있다. 이 구를 그림과 같이 물 속에 넣고 수직 방향으로 100 N의 힘을 가해서 들어 주면 구가 물 속에 절반만 잠긴다. 구 안에 있는 유체의 비중량은 몇 N/m$^3$인가? (단, 구의 두께와 무게는 모두 무시할 정도로 작다고 가정한다.)",6900,7250,7580,7850,1,250,GPT-4o Mini,300,124,0,49.6,221.4,0.82,163,1,164,매우 낮음,2.5e-05,3,False,3,"문제: 체적 0.05 m$^3$인 구 안에 가득 찬 유체가 있다. 이 구를 그림과 같이 물 속에 넣고 수직 방향으로 100 N의 힘을 가해서 들어 주면 구가 물 속에 절반만 잠긴다. 구 안에 있는 유체의 비중량은 몇 N/m$^3$인가? (단, 구의 두께와 무게는 모두 무시할 정도로 작다고 가정한다.)

선택지:
1. 6900
2. 7250
3. 7580
4. 7850

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",O,,0.722127756
소방설비기사(기계분야),2015,1,소방기계시설의 구조 및 원리,71,다음 중 연결살수설비 설치대상이 아닌 것은?,가연성가스 20톤을 저장하는 지상 탱크시설,지하층으로서 바닥면적의 합계가 200m$^2$인 장소,판매시설 물류터미널로서 바닥면적의 합계가 1500m$^2$인 장소,아파트의 대피시설로 사용되는 지하층으로서 바닥면적의 합계가 850m$^2$인 장소,1,251,GPT-4o Mini,300,124,0,49.4,222.16,0.76,156,1,157,매우 낮음,2.4e-05,3,False,3,"문제: 다음 중 연결살수설비 설치대상이 아닌 것은?

선택지:
1. 가연성가스 20톤을 저장하는 지상 탱크시설
2. 지하층으로서 바닥면적의 합계가 200m$^2$인 장소
3. 판매시설 물류터미널로서 바닥면적의 합계가 1500m$^2$인 장소
4. 아파트의 대피시설로 사용되는 지하층으로서 바닥면적의 합계가 850m$^2$인 장소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.636292877
소방설비기사(기계분야),2004,2,소방관계법규,33,"A, B급 화재용 소화기의 소화능력 시험에 관한 설명으로 틀린 것은?",소화기를 조작하는 사람은 방열복을 착용해야 한다.,소화시험은 무풍상태에서 실시하여야 한다.,소화는 검정기술기준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시한다.,소화는 검정기술수준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시하여 1분이내에 재연소가 없을 때 완전히 소화가 된 것으로 판정한다.,1,252,GPT-4o Mini,300,124,0,49.21,222.81,0.65,182,1,183,매우 낮음,2.8e-05,3,False,3,"문제: A, B급 화재용 소화기의 소화능력 시험에 관한 설명으로 틀린 것은?

선택지:
1. 소화기를 조작하는 사람은 방열복을 착용해야 한다.
2. 소화시험은 무풍상태에서 실시하여야 한다.
3. 소화는 검정기술기준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시한다.
4. 소화는 검정기술수준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시하여 1분이내에 재연소가 없을 때 완전히 소화가 된 것으로 판정한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.500706984
소방설비기사(기계분야),2014,4,소방기계시설의 구조 및 원리,66,스프링클러 설비의 고가수조에 설치하지 않아도 되는 것은?,수위계,배수관,오버플로우관,압력계,4,253,GPT-4o Mini,300,125,0,49.41,223.34,0.53,81,1,82,매우 낮음,1.3e-05,4,True,4,"문제: 스프링클러 설비의 고가수조에 설치하지 않아도 되는 것은?

선택지:
1. 수위계
2. 배수관
3. 오버플로우관
4. 압력계

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.367935642
소방설비기사(기계분야),2019,1,소방원론,18,"분말 소화약제 중 A급, B급, C급 화재에 모두 사용할 수 있는 것은?",Na$_2$CO$_3$,NH$_4$H$_2$PO$_4$,KHCO$_3$,NaHCO$_3$,2,254,GPT-4o Mini,300,126,0,49.61,223.86,0.52,97,1,98,매우 낮음,1.5e-05,2,True,2,"문제: 분말 소화약제 중 A급, B급, C급 화재에 모두 사용할 수 있는 것은?

선택지:
1. Na$_2$CO$_3$
2. NH$_4$H$_2$PO$_4$
3. KHCO$_3$
4. NaHCO$_3$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.188249135
소방설비기사(기계분야),2005,4,소방관계법규,59,소방대상물의 개수명령에 필요한 조치로서 옳지 않은 것은?,소방대상물의 용도변경,소방대상물의 개수,소방대상물의 이전,소방대상물의 사용의 금지,1,255,GPT-4o Mini,300,127,0,49.8,224.47,0.62,103,1,104,매우 낮음,1.6e-05,1,True,1,"문제: 소방대상물의 개수명령에 필요한 조치로서 옳지 않은 것은?

선택지:
1. 소방대상물의 용도변경
2. 소방대상물의 개수
3. 소방대상물의 이전
4. 소방대상물의 사용의 금지

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.848204918
소방설비기사(기계분야),2018,1,소방원론,16,분진폭발의 위험성이 가장 낮은 것은?,알루미늄분,유황,팽창질석,소맥분,3,256,GPT-4o Mini,300,128,0,50.0,225.23,0.76,74,1,75,매우 낮음,1.2e-05,3,True,3,"문제: 분진폭발의 위험성이 가장 낮은 것은?

선택지:
1. 알루미늄분
2. 유황
3. 팽창질석
4. 소맥분

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.901839687
소방설비기사(기계분야),2003,4,소방원론,13,자연발화의 예방대책으로 옳지 않은 것은?,습도가 낮은곳을 피한다.,통풍을 양호하게 한다.,열의 축적을 방지한다.,주의 온도를 낮게한다.,1,257,GPT-4o Mini,300,129,0,50.19,225.85,0.62,91,1,92,매우 낮음,1.4e-05,1,True,1,"문제: 자연발화의 예방대책으로 옳지 않은 것은?

선택지:
1. 습도가 낮은곳을 피한다.
2. 통풍을 양호하게 한다.
3. 열의 축적을 방지한다.
4. 주의 온도를 낮게한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.769246142
소방설비기사(기계분야),2014,4,소방관계법규,42,소방시설설치유지 및 안전관리에 관한 법률상의 특정소방대상물 중 오피스텔은 어디에 속하는가?,병원시설,업무시설,공동주택시설,근린생활시설,2,258,GPT-4o Mini,300,130,0,50.39,226.88,1.03,92,1,93,매우 낮음,1.4e-05,2,True,2,"문제: 소방시설설치유지 및 안전관리에 관한 법률상의 특정소방대상물 중 오피스텔은 어디에 속하는가?

선택지:
1. 병원시설
2. 업무시설
3. 공동주택시설
4. 근린생활시설

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.607525325
소방설비기사(기계분야),2020,"1,2",소방관계법규,46,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법률상 소방용품의 형식승인을 받지 아니하고 소방용품을 제조하거나 수입한 자에 대한 벌칙 기준은?",100만원 이하의 벌금,300만원 이하의 벌금,1년 이하의 징역 또는 1천만원 이하의 벌금,3년 이하의 징역 또는 3천만원 이하의 벌금,4,259,GPT-4o Mini,300,130,0,50.19,228.03,1.15,145,1,146,매우 낮음,2.2e-05,3,False,3,"문제: 화재예방, 소방시설 설치·유지 및 안전관리에 관한 법률상 소방용품의 형식승인을 받지 아니하고 소방용품을 제조하거나 수입한 자에 대한 벌칙 기준은?

선택지:
1. 100만원 이하의 벌금
2. 300만원 이하의 벌금
3. 1년 이하의 징역 또는 1천만원 이하의 벌금
4. 3년 이하의 징역 또는 3천만원 이하의 벌금

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.716855249
소방설비기사(기계분야),2005,2,소방관계법규,54,화재조사와 관련된 내용으로서 바르지 못한 것은?,"화재조사 전담부서에는 발굴용구, 기록용기기, 감식용기기 등의 장비를 갖추어야 한다.",화재조사는 소화활동과 동시에 실시하여야 한다.,화재의 원인과 피해조사를 위하여 시·도 소방본부와 소방서에 전담부서를 설치·운영한다.,소방방재청장은 화재조사에 관한 시험에 합격한 자에 대해 2년마다 전문보수교육을 실시하여야 한다.,4,260,GPT-4o Mini,300,130,0,50.0,228.6,0.57,175,1,176,매우 낮음,2.7e-05,2,False,2,"문제: 화재조사와 관련된 내용으로서 바르지 못한 것은?

선택지:
1. 화재조사 전담부서에는 발굴용구, 기록용기기, 감식용기기 등의 장비를 갖추어야 한다.
2. 화재조사는 소화활동과 동시에 실시하여야 한다.
3. 화재의 원인과 피해조사를 위하여 시·도 소방본부와 소방서에 전담부서를 설치·운영한다.
4. 소방방재청장은 화재조사에 관한 시험에 합격한 자에 대해 2년마다 전문보수교육을 실시하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.563653075
소방설비기사_기계분야,2020,4,소방기계시설의 구조 및 원리,69,스프링클러설비의 화재안전기준에 따른 습식유수검지장치를 사용하는 스프링클러설비시험장치의 설치기준에 대한 설명으로 틀린 것은?,유수검지장치에서 가장 가까운 가지배관의 끝으로부터 연결하여 설치해야 한다.,시험배관의 끝에는 물받이 통 및 배수관을 설치하여 시험 중 방사된 물이 바닥에 흘러내리지 않도록 해야 한다.,화장실과 같은 배수처리가 쉬운 장소에 시험배관을 설치한 경우에는 물받이 통 및 배수관을 생략할 수 있다.,시험장치 배관의 구경은 유수검지장치에서 가장 먼 가지배관의 구경과 동일한 구경으로 하고 그 끝에 개폐밸브 및 개방형헤드를 설치해야 한다.,1,261,GPT-4o Mini,300,130,0,49.81,229.21,0.61,236,1,237,매우 낮음,3.6e-05,3,False,3,"문제: 스프링클러설비의 화재안전기준에 따른 습식유수검지장치를 사용하는 스프링클러설비시험장치의 설치기준에 대한 설명으로 틀린 것은?

선택지:
1. 유수검지장치에서 가장 가까운 가지배관의 끝으로부터 연결하여 설치해야 한다.
2. 시험배관의 끝에는 물받이 통 및 배수관을 설치하여 시험 중 방사된 물이 바닥에 흘러내리지 않도록 해야 한다.
3. 화장실과 같은 배수처리가 쉬운 장소에 시험배관을 설치한 경우에는 물받이 통 및 배수관을 생략할 수 있다.
4. 시험장치 배관의 구경은 유수검지장치에서 가장 먼 가지배관의 구경과 동일한 구경으로 하고 그 끝에 개폐밸브 및 개방형헤드를 설치해야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.508396013
