Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,예측답,정답여부,모델응답,question_duration,question_emissions_g,question_emissions_rate,question_energy_wh,question_energy_consumed,question_cpu_energy_wh,question_cpu_energy,question_gpu_energy_wh,question_gpu_energy,question_ram_energy_wh,question_ram_energy,question_cpu_emissions_g,question_gpu_emissions_g,question_ram_emissions_g,total_emissions_g,total_emissions,total_emissions_rate,total_energy_wh,total_energy_consumed,total_cpu_energy_wh,total_cpu_energy,total_gpu_energy_wh,total_gpu_energy,total_ram_energy_wh,total_ram_energy,total_cpu_emissions_g,total_gpu_emissions_g,total_ram_emissions_g,cpu_power,gpu_power,ram_power,carbon_intensity,country_name,country_iso_code,region,cloud_provider,cloud_region,timestamp,duration,tracking_mode,on_cloud,pue,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,python_version,os,codecarbon_version,제외 여부,법령 이름,문제번호,프롬프트
산업안전기사,2003,3,화학설비위험방지기술,95,고압(高壓)의 공기 중에서 장시간 작업하는 경우에 일어나는 잠함병(潛函病)또는 잠수병(潛水病)은 어떤 물질에 의하여 중독현상이 일어나는가?,text_only,,아황산가스,황화수소,일산화탄소,질소,4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.68,117,2,119,0.0,4,True,4,2.679,0.04647,2.6e-08,0.1008,0.0001008,0.0316,3.16e-05,0.0409,4.09e-05,0.0283,2.83e-05,0.015979,0.02068,0.014281,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,11,"문제: 고압(高壓)의 공기 중에서 장시간 작업하는 경우에 일어나는 잠함병(潛函病)또는 잠수병(潛水病)은 어떤 물질에 의하여 중독현상이 일어나는가?

선택지:
1. 아황산가스
2. 황화수소
3. 일산화탄소
4. 질소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,1,안전관리론,19,안전교육 성과를 위한 그룹활동의 지도방법 중 미국의 크리가 주장한 소집단 활동으로서 1차 집단은?,text_only,,직접 대면하는 옆 동료 근로자,안전 학술단체의 회원들,정부 안전 관련자,산업안전 협회 등 단체,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.56,101,2,103,0.0,1,True,1,2.563,0.044458,2.5e-08,0.0965,9.65e-05,0.0303,3.03e-05,0.0392,3.92e-05,0.027,2.7e-05,0.015288,0.019784,0.013663,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,12,"문제: 안전교육 성과를 위한 그룹활동의 지도방법 중 미국의 크리가 주장한 소집단 활동으로서 1차 집단은?

선택지:
1. 직접 대면하는 옆 동료 근로자
2. 안전 학술단체의 회원들
3. 정부 안전 관련자
4. 산업안전 협회 등 단체

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,1,인간공학 및 시스템안전공학,38,인간-기계 시스템 설계 시 인간공학적 설계의 일반적인 원칙에 해당되지 않는 것은?,text_only,,인간의 특성을 고려한다.,작업특성에 적합하여야 한다.,시스템을 인간의 예상과 양립시킨다.,"표시장치나 제어장치의 중요성, 사용빈도, 사용순서, 기능에 따라 배치하도록 한다.",2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.33,129,2,131,0.0,3,False,3,3.3346,0.057842,3.3e-08,0.1255,0.0001255,0.0394,3.94e-05,0.051,5.1e-05,0.0352,3.52e-05,0.01989,0.025741,0.017776,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,13,"문제: 인간-기계 시스템 설계 시 인간공학적 설계의 일반적인 원칙에 해당되지 않는 것은?

선택지:
1. 인간의 특성을 고려한다.
2. 작업특성에 적합하여야 한다.
3. 시스템을 인간의 예상과 양립시킨다.
4. 표시장치나 제어장치의 중요성, 사용빈도, 사용순서, 기능에 따라 배치하도록 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,1,기계위험방지기술,55,"어떤 봉이 인장력을 받아 세로변형율 ε 은 0.02가 되었다. 이 봉의 세로탄성계수가 $2.1×10^6$kg/cm$^2$라면 가로변형률 ε' 는? (단, 재료의 푸아송 수는 3이다.)",text_only,,0.0067,0.0047,0.0078,0.002,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,5.55,150,10,160,0.0,0,False,푸아송 수(ν)는 세로,5.5522,0.09631,5.4e-08,0.209,0.000209,0.0656,6.56e-05,0.0848,8.48e-05,0.0586,5.86e-05,0.033118,0.042859,0.029598,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,14,"문제: 어떤 봉이 인장력을 받아 세로변형율 ε 은 0.02가 되었다. 이 봉의 세로탄성계수가 $2.1×10^6$kg/cm$^2$라면 가로변형률 ε' 는? (단, 재료의 푸아송 수는 3이다.)

선택지:
1. 0.0067
2. 0.0047
3. 0.0078
4. 0.002

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,1,전기위험방지기술,61,교류아크 용접기의 자동전격방지란 용접기의 2차전압을 25V 이하로 자동조절하여 작업자의 전격재해를 방지하는 것이다. 어떤 시점에서 그 기능을 발휘하는가?,text_only,,아크를 발생시킬 때만,용접 작업 전체시간 동안,용접작업을 진행하고 있는 동안만,용접작업중단 직후부터 다음 아크 발생시까지,4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.51,135,2,137,0.0,4,True,4,4.512,0.078267,4.4e-08,0.1698,0.0001698,0.0533,5.33e-05,0.0689,6.89e-05,0.0476,4.76e-05,0.026913,0.03483,0.024053,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,15,"문제: 교류아크 용접기의 자동전격방지란 용접기의 2차전압을 25V 이하로 자동조절하여 작업자의 전격재해를 방지하는 것이다. 어떤 시점에서 그 기능을 발휘하는가?

선택지:
1. 아크를 발생시킬 때만
2. 용접 작업 전체시간 동안
3. 용접작업을 진행하고 있는 동안만
4. 용접작업중단 직후부터 다음 아크 발생시까지

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,1,화학설비위험방지기술,100,폭발압력과 인화성가스의 농도와의 관계에 대해 설명한 것 중 옳은 것은?,text_only,,인화성가스의 농도가 너무 희박하거나 진하여도 폭발압력은 높아진다.,폭발압력은 양론농도보다 약간 높은 농도에서 최대폭발압력이 된다.,최대폭발압력의 크기는 공기와의 혼합기체에서보다 산소의 농도가 큰 혼합기체에서 더 낮아진다.,인화성가스의 농도와 폭발압력은 반비례 관계이다.,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.91,165,2,167,0.0,2,True,2,4.9076,0.085128,4.8e-08,0.1847,0.0001847,0.0579,5.79e-05,0.075,7.5e-05,0.0518,5.18e-05,0.029273,0.037883,0.026161,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,16,"문제: 폭발압력과 인화성가스의 농도와의 관계에 대해 설명한 것 중 옳은 것은?

선택지:
1. 인화성가스의 농도가 너무 희박하거나 진하여도 폭발압력은 높아진다.
2. 폭발압력은 양론농도보다 약간 높은 농도에서 최대폭발압력이 된다.
3. 최대폭발압력의 크기는 공기와의 혼합기체에서보다 산소의 농도가 큰 혼합기체에서 더 낮아진다.
4. 인화성가스의 농도와 폭발압력은 반비례 관계이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,2,안전관리론,11,버드의 재해구성 비율 1:10:30:600 중 10은 무엇을 나타내는가?,text_only,,중상,"경상(물적, 인적사고)",무상해사고(물적손실),무상해 무사고(위험순간),2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.83,105,2,107,0.0,2,True,2,2.8285,0.049064,2.8e-08,0.1065,0.0001065,0.0334,3.34e-05,0.0432,4.32e-05,0.0298,2.98e-05,0.016871,0.021834,0.015078,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,17,"문제: 버드의 재해구성 비율 1:10:30:600 중 10은 무엇을 나타내는가?

선택지:
1. 중상
2. 경상(물적, 인적사고)
3. 무상해사고(물적손실)
4. 무상해 무사고(위험순간)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,2,인간공학 및 시스템안전공학,36,실효온도(effective temperature : ET)의 종류에 해당되지 않는 것은?,text_only,,Oxford지수,습구 글로브온도,Botsball지수,열지수(heat index),4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.59,89,2,91,0.0,1,False,1,2.5868,0.044871,2.5e-08,0.0974,9.74e-05,0.0305,3.05e-05,0.0395,3.95e-05,0.0273,2.73e-05,0.015429,0.019968,0.01379,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,18,"문제: 실효온도(effective temperature : ET)의 종류에 해당되지 않는 것은?

선택지:
1. Oxford지수
2. 습구 글로브온도
3. Botsball지수
4. 열지수(heat index)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,2,기계위험방지기술,51,프레스 금형 안에 부품을 손으로 넣고 빼내는 구조이면 부품 송급시 수공구가 활용된다. 이 수공구에 해당되지 않는 것은?,text_only,,핀셋트류,슈트,플라이어류,자석공구류,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.78,102,2,104,0.0,2,True,2,2.781,0.048239,2.7e-08,0.1047,0.0001047,0.0328,3.28e-05,0.0425,4.25e-05,0.0293,2.93e-05,0.016588,0.021467,0.014825,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,19,"문제: 프레스 금형 안에 부품을 손으로 넣고 빼내는 구조이면 부품 송급시 수공구가 활용된다. 이 수공구에 해당되지 않는 것은?

선택지:
1. 핀셋트류
2. 슈트
3. 플라이어류
4. 자석공구류

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,2,화학설비위험방지기술,83,다음 중 발화온도(ignition temperature)를 바르게 설명한 것은?,text_only,,화염이나 불꽃에 의해 발화가 가능한 인화성의 혼합 가스가 형성되는 액체 및 고체의 최저온도,불꽃에 의해 인화성의 혼합가스를 발화시키는데 필요한 최소의 방전에너지,일정한 무게를 낙하시켜 충격에 의해 에너지를 주어 이에 의한 발화성을 알아보는 것,인화성 물질을 공기나 산소 중에서 가열한 경우에 발화 또는 폭발을 일으키기 시작하는 최저온도,4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.75,155,2,157,0.0,4,True,4,4.7531,0.082448,4.7e-08,0.1789,0.0001789,0.0561,5.61e-05,0.0726,7.26e-05,0.0502,5.02e-05,0.028351,0.036691,0.025338,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,20,"문제: 다음 중 발화온도(ignition temperature)를 바르게 설명한 것은?

선택지:
1. 화염이나 불꽃에 의해 발화가 가능한 인화성의 혼합 가스가 형성되는 액체 및 고체의 최저온도
2. 불꽃에 의해 인화성의 혼합가스를 발화시키는데 필요한 최소의 방전에너지
3. 일정한 무게를 낙하시켜 충격에 의해 에너지를 주어 이에 의한 발화성을 알아보는 것
4. 인화성 물질을 공기나 산소 중에서 가열한 경우에 발화 또는 폭발을 일으키기 시작하는 최저온도

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,3,안전관리론,12,안전교육 평가의 과정을 설명할 것 중 관계가 적은 것은?,text_only,,확실한 평가 목적이 최우선이다.,평가 장면의 선정은 성취 또는 습득의 증거가 나타난 장면을 선정한다.,평가도구 제작 및 선정은 참고자료로서 기초자료에 해당된다.,"평가를 실시할 때는 시기, 장소, 횟수, 대상, 종류, 방법 등을 고려하여야 한다.",3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.48,135,2,137,0.0,3,True,3,4.478,0.077677,4.4e-08,0.1685,0.0001685,0.0529,5.29e-05,0.0684,6.84e-05,0.0473,4.73e-05,0.02671,0.034567,0.023871,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,21,"문제: 안전교육 평가의 과정을 설명할 것 중 관계가 적은 것은?

선택지:
1. 확실한 평가 목적이 최우선이다.
2. 평가 장면의 선정은 성취 또는 습득의 증거가 나타난 장면을 선정한다.
3. 평가도구 제작 및 선정은 참고자료로서 기초자료에 해당된다.
4. 평가를 실시할 때는 시기, 장소, 횟수, 대상, 종류, 방법 등을 고려하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,3,인간공학 및 시스템안전공학,39,일정한 고장률을 가진 어떤 기계의 고장률이 0.004/시간일 때 10시간 이내에 고장을 일으킬 확률은?,text_only,,$1 + e^{0.04}$,$1 - e^{-0.004}$,$1 - e^{0.04}$,$1 - e^{-0.04}$,4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.33,128,2,130,0.0,4,True,4,3.327,0.057712,3.3e-08,0.1252,0.0001252,0.0393,3.93e-05,0.0508,5.08e-05,0.0351,3.51e-05,0.019845,0.025683,0.017736,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,22,"문제: 일정한 고장률을 가진 어떤 기계의 고장률이 0.004/시간일 때 10시간 이내에 고장을 일으킬 확률은?

선택지:
1. $1 + e^{0.04}$
2. $1 - e^{-0.004}$
3. $1 - e^{0.04}$
4. $1 - e^{-0.04}$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,3,전기위험방지기술,70,감전사고시 전선이나 개폐기 터미널 등의 금속분자가 고열로 용융됨으로서 피부 속으로 녹아 들어가는 것은?,text_only,,피부의 광성변화,전문,표피박탈,전류반점,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.63,95,2,97,0.0,3,False,3,2.6287,0.045598,2.6e-08,0.0989,9.89e-05,0.031,3.1e-05,0.0402,4.02e-05,0.0277,2.77e-05,0.01568,0.020292,0.014013,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,23,"문제: 감전사고시 전선이나 개폐기 터미널 등의 금속분자가 고열로 용융됨으로서 피부 속으로 녹아 들어가는 것은?

선택지:
1. 피부의 광성변화
2. 전문
3. 표피박탈
4. 전류반점

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2004,3,화학설비위험방지기술,93,"NH$_4$NO$_3$의 가열, 분해로부터 제조되는 무색, 무취의 가스로서 웃음가스로 알려진 가스의 화학식은?",text_only,,N$_2$O,NO$_2$,N$_2$O$_4$,NO,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.61,106,2,108,0.0,1,True,1,2.6103,0.045279,2.6e-08,0.0982,9.82e-05,0.0308,3.08e-05,0.0399,3.99e-05,0.0275,2.75e-05,0.01557,0.02015,0.013915,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,24,"문제: NH$_4$NO$_3$의 가열, 분해로부터 제조되는 무색, 무취의 가스로서 웃음가스로 알려진 가스의 화학식은?

선택지:
1. N$_2$O
2. NO$_2$
3. N$_2$O$_4$
4. NO

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2005,1,기계위험방지기술,53,컨베이어(conveyer)역전방지 장치 형식이 아닌 것은?,text_only,,롤러식,라체트식,권과방지장치,전기 브레이크,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.52,83,2,85,0.0,3,True,3,2.5204,0.043719,2.5e-08,0.0949,9.49e-05,0.0298,2.98e-05,0.0385,3.85e-05,0.0266,2.66e-05,0.015033,0.019456,0.013436,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,25,"문제: 컨베이어(conveyer)역전방지 장치 형식이 아닌 것은?

선택지:
1. 롤러식
2. 라체트식
3. 권과방지장치
4. 전기 브레이크

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2005,1,전기위험방지기술,72,다음 중 가수전류에 대한 설명이 옳은 것은?,text_only,,마이크 사용 중 전격으로 사망에 이른 전류,전격을 일으킨 전류가 교류인지 직류인지 구별할 수 없는 전류,충전부로부터 자력으로 이탈할 수 있는 전류,몸이 물에 젖어 전압이 낮은 데도 전격을 일으킨 전류,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.49,119,2,121,0.0,4,False,4,2.4867,0.043135,2.4e-08,0.0936,9.36e-05,0.0294,2.94e-05,0.038,3.8e-05,0.0262,2.62e-05,0.014833,0.019196,0.013256,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,26,"문제: 다음 중 가수전류에 대한 설명이 옳은 것은?

선택지:
1. 마이크 사용 중 전격으로 사망에 이른 전류
2. 전격을 일으킨 전류가 교류인지 직류인지 구별할 수 없는 전류
3. 충전부로부터 자력으로 이탈할 수 있는 전류
4. 몸이 물에 젖어 전압이 낮은 데도 전격을 일으킨 전류

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2005,1,건설안전기술,115,차량계 건설기계를 사용하는 작업에 있어 작업계획에 포함되어야 하는 사항이 아닌 것은?,text_only,O,차량계 건설기계의 종류 및 성능,차량계 건설기계의 방호장치,차량계 건설기계의 운행경로,차량계 건설기계에 의한 작업방법,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.94,110,2,112,0.0,3,False,3,2.9383,0.050969,2.9e-08,0.1106,0.0001106,0.0347,3.47e-05,0.0449,4.49e-05,0.031,3.1e-05,0.017526,0.022682,0.015664,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,안전보건규칙,27,"문제: 차량계 건설기계를 사용하는 작업에 있어 작업계획에 포함되어야 하는 사항이 아닌 것은?

선택지:
1. 차량계 건설기계의 종류 및 성능
2. 차량계 건설기계의 방호장치
3. 차량계 건설기계의 운행경로
4. 차량계 건설기계에 의한 작업방법

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2005,2,안전관리론,14,안전교육 계획수립시 고려할 사항이 아닌 것은?,text_only,,필요한 정보를 수집한다.,현장의 의견을 충분히 반영한다.,정부규정에 의한 교육에 치중한다.,안전교육 시행체계와의 관련을 고려한다.,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.8,101,2,103,0.0,3,True,3,2.7974,0.048523,2.7e-08,0.1053,0.0001053,0.033,3.3e-05,0.0427,4.27e-05,0.0295,2.95e-05,0.016686,0.021594,0.014912,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,28,"문제: 안전교육 계획수립시 고려할 사항이 아닌 것은?

선택지:
1. 필요한 정보를 수집한다.
2. 현장의 의견을 충분히 반영한다.
3. 정부규정에 의한 교육에 치중한다.
4. 안전교육 시행체계와의 관련을 고려한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
