Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,제외 여부,법령 이름,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,예측답,정답여부,모델응답
산업안전기사,2015,2,인간공학 및 시스템안전공학,28,"실린더 블록에 사용하는 가스켓의 수명은 평균 10000시간이며, 표준편차는 200시간으로 정규분포를 따른다. 사용시간이 9600시간일 경우 이 가스켓의 신뢰도는 약 얼마인가? (단, 표준정규분포상 Z$_1$=0.8413, Z$_2$=0.9772 이다.)",text_only,,0.8413,0.8873,0.9272,0.9772,4,,,Claude Sonnet 4,282,109,39,60.89,519.24,2.9,32661,4676,37337,중간,N/A,False,"주어진 정보:
- 평균(μ) = 10,000시간
- 표준편차(σ) = 200시간
- 사용시간 = 9,600시간
- 정규분포를 따름

신뢰도는 주어진 시간까지 고장나지 않을 확률, 즉 P("
산업안전기사,2015,2,기계위험방지기술,60,프레스 작업 중 부주의로 프레스의 페달을 밟는 것에 대비하여 페달에 설치하는 것을 무엇이라 하는가?,text_only,O,클램프,로크너트,커버,스프링 와셔,3,,위험기계·기구 안전인증 고시 제 5조 별표1,Claude Sonnet 4,282,110,39,61.11,531.87,2.95,32798,4681,37479,중간,3,True,3
산업안전기사,2015,2,전기위험방지기술,65,폭발위험장소에서 점화성 불꽃이 발생하지 않도록 전기 설비를 설치하는 방법으로 틀린 것은?,text_only,*,낙뢰 방호조치를 취한다.,모든 설비를 등전위 시킨다.,정전기의 영향을 안전한계 이내로 줄인다.,0종 장소는 금속부에 전식방지설비를 한다.,4,,"안전보건규칙 311조, KOSHA Guide E-190-2023",Claude Sonnet 4,282,111,39,61.33,534.25,2.95,32993,4686,37679,중간,4,True,4
산업안전기사,2015,2,건설안전기술,111,달비계의 와이어로프의 사용금지 기준에 해당하지 않는 것은?,text_only,O,와이어로프의 한 꼬임에서 끊어진 소선의 수가 10% 이상인 것,지름의 감소가 공칭지름의 7%를 초과하는 것,심하게 변형되거나 부식된 것,균열이 있는 것,4,,안전보건규칙 63조,Claude Sonnet 4,282,111,39,60.99,536.65,2.95,33173,4691,37864,중간,2,False,2
산업안전기사,2015,3,전기위험방지기술,67,내측원통의 반경이 r 이고 외측원통의 반경이 R인 원통간극(r/R=1(=0.368))에서 인가전압이 V인 경우 최대 전계 $E_r = \frac{V}{r\ln(R/r)}$ 이다. 인가전압을 간극 간 공기의 절연파괴전압 전까지 낮은 전압에서 서서히 증가할 때의 설명으로 틀린 것은?,text_only,,최대전계가 감소한다.,안정된 코로나 방전이 존재할 수 있다.,외측원통의 반경이 증대되는 효과가 있다.,내측원통 표면부터 코로나 방전 발생이 시작된다.,3,,,Claude Sonnet 4,282,111,40,60.66,541.7,2.96,33466,4791,38257,중간,N/A,False,"이 문제를 단계별로 분석해보겠습니다.

주어진 조건:
- 내측원통 반경: r
- 외측원통 반경: R
- r/R = 1/e = 0.368
- 최대 전계: $E_r = \frac{V}{r\ln(R/r)}$
-"
산업안전기사,2015,3,화학설비위험방지기술,93,다음 중 공업용 가연성 가스 및 독성가스의 저장용기 도색에 관한 설명으로 옳은 것은?,text_only,O,아세틸렌가스는 적색으로 도색한 용기를 사용한다.,액화염소가스는 갈색으로 도색한 용기를 사용한다.,액화석유가스는 주황색으로 도색한 용기를 사용한다.,액화암모니아가스는 황색으로 도색한 용기를 사용한다.,2,,고압가스 안전관리법 시행규칙 별표 24,Claude Sonnet 4,282,111,40,60.33,544.07,2.96,33688,4796,38484,중간,3,False,3
산업안전기사,2015,3,화학설비위험방지기술,99,공정안전보고서에 관한 설명으로 옳지 않은 것은?,text_only,O,공정안전보고서를 작성할 때에는 산업안전보건위원회의 심의를 거쳐야 한다.,공정안전보고서를 작성 할 때에 산업안전보건위원회가 설치되어 있지 아니한 사업장의 경우에는 근로자대표의 의견을 들어야 한다.,공정안전보고서의 내용을 변경하여야 할 사유가 발생한 경우에는 14일 이내 고용노동부장관의 승인을 득한 후 보완하여야 한다.,"고용노동부장관은 정하는 바에 따라 공정안전보고서의 이행 상태를 정기적으로 평가하고, 그 결과에 따른 보완 상태가 불량한 사업장의 사업주에게는 공정안전보고서를 다시 제출하도록 명할 수 있다.",3,,"산업안전보건법 44조, 46조",Claude Sonnet 4,282,112,40,60.54,546.56,2.95,34060,4801,38861,중간,3,True,3
산업안전기사,2016,1,안전관리론,20,무재해운동 추진기법에 있어 위험예지훈련 4라운드에서 제3단계 진행방법에 해당하는 것은?,text_only,,본질추구,현상파악,목표설정,대책수립,4,,,Claude Sonnet 4,282,112,40,60.22,549.02,2.95,34189,4806,38995,중간,3,False,3
산업안전기사,2016,1,인간공학 및 시스템안전공학,30,다음 중 FTA(Fault Tree Analysis)에 관한 설명으로 가장 적절한 것은?,text_only,,"복잡하고, 대형화된 시스템의 신뢰성 분석에는 적절하지 않다.",시스템 각 구성요소의 기능을 정상인가 또는 고장인가로 점진적으로 구분 짓는다.,그것이 발생하기 위해서는 무엇이 필요한가' 라는 것은 연역적이다.,사건들을 일련의 이분(binary) 의사 결정 분기들로 모형화한다.,3,,,Claude Sonnet 4,282,113,40,60.43,551.39,2.95,34435,4811,39246,중간,3,True,3
산업안전기사,2016,1,기계위험방지기술,41,밀링작업의 안전수칙이 아닌 것은?,text_only,,주축속도를 변속시킬 때는 반드시 주축이 정지한 후에 변환한다.,절삭 공구를 설치할 때에는 전원을 반드시 끄고 한다.,정면밀링커터 작업 시 날끝과 동일높이에서 확인하며 작업한다.,작은 칩의 제거는 브러쉬나 청소용 솔을 사용하며 제거한다.,3,,,Claude Sonnet 4,282,114,40,60.64,553.81,2.95,34657,4816,39473,중간,3,True,3
산업안전기사,2016,1,전기위험방지기술,70,전기에 의한 감전사고를 방지하기 위한 대책이 아닌 것은?,text_only,O,전기기기에 대한 정격 표시,전기설비에 대한 보호 접지,전기설비에 대한 누전 차단기 설치,충전부가 노출된 부분은 절연방호구 사용,1,,"안전보건규칙 301, 302, 304조",Claude Sonnet 4,282,114,41,60.32,558.92,2.96,34820,4916,39736,중간,N/A,False,"1

전기기기에 대한 정격 표시는 기기의 사양을 나타내는 것으로, 직접적인 감전사고 방지 대책이 아닙니다. 나머지 선택지들(보호 접지, 누전 차단기, 절연방호구)은 모두 감전사고"
산업안전기사,2016,1,화학설비위험방지기술,84,다음 중 산화반응에 해당하는 것을 모두 나타낸 것은?\n\n㉮ 철이 공기 중에서 녹이 슬었다.\n㉯ 솜이 공기 중에서 불에 탔다.,text_only,,㉮,㉯,"㉮, ㉯",없음,3,,,Claude Sonnet 4,282,114,42,60.0,562.36,2.96,34981,5016,39997,중간,N/A,False,"산화반응은 물질이 산소와 결합하거나 전자를 잃는 반응입니다.

㉮ 철이 공기 중에서 녹이 슬었다.
- 철(Fe)이 공기 중의 산소(O₂)와 결합하여 산화철(Fe₂O₃)"
산업안전기사,2016,1,건설안전기술,102,근로자의 추락 등의 위험을 방지하기 위한 안전난간의 설치기준으로 옳지 않은 것은?,text_only,O,상부 난간대와 중간 난간대는 난간 길이 전체에 걸쳐 바닥면등과 평행을 유지할 것,발끝막이판은 바닥면등으로부터 20cm 이하의 높이를 유지할 것,난간대는 지름 2.7cm 이상의 금속제 파이프나 그 이상의 강도가 있는 재료일 것,안전난간은 구조적으로 가장 취약한 지점에서 가장 취약한 방향으로 작용하는 100kg 이상의 하중에 견딜 수 있는 튼튼한 구조일 것,2,,안전보건규칙 13조,Claude Sonnet 4,282,115,42,60.21,564.68,2.96,35289,5021,40310,중간,2,True,2
산업안전기사,2016,1,건설안전기술,112,점토질 지반의 침하 및 압밀 재해를 막기 위하여 실시하는 지반개량 탈수공법으로 적당하지 않은 것은?,text_only,,샌드드레인 공법,생석회 공법,진동 공법,페이퍼드레인 공법,3,,,Claude Sonnet 4,282,116,42,60.42,567.59,2.96,35441,5026,40467,중간,3,True,3
산업안전기사,2016,2,안전관리론,11,안전표시의 종류와 분류가 올바르게 연결된 것은?,text_only,O,금연 - 금지표지,낙하물 경고 - 지시표지,안전모 착용 - 안내표지,세안장치 - 경고표지,1,,산업안전보건법 시행규칙 38조 별표 6,Claude Sonnet 4,282,117,42,60.62,570.74,2.96,35578,5031,40609,중간,1,True,1
산업안전기사,2016,2,인간공학 및 시스템안전공학,25,인간공학의 궁극적인 목적과 가장 관계가 깊은 것은?,text_only,,경제성 향상,인간 능력의 극대화,설비의 가동율 향상,안전성 및 효율성 향상,4,,,Claude Sonnet 4,282,118,42,60.82,573.02,2.95,35710,5036,40746,중간,4,True,4
산업안전기사,2016,2,기계위험방지기술,51,회전중인 연삭숫돌이 근로자에게 위험을 미칠 우려가 있을 시 덮개를 설치하여야 할 연삭숫돌의 최소 지름은?,text_only,O,지름이 5cm 이상인 것,지름이 10cm 이상인 것,지름이 15cm 이상인 것,지름이 20cm 이상인 것,1,,안전보건규칙 122조,Claude Sonnet 4,282,118,42,60.51,575.66,2.95,35888,5041,40929,중간,2,False,2
산업안전기사,2016,2,전기위험방지기술,72,"50kW, 60Hz 3상 유도전동기가 380 V 전원에 접속된 경우 흐르는 전류는 약 몇 A 인가? (단, 역률은 80%이다.)",text_only,,82.24,94.96,116.3,164.47,2,,,Claude Sonnet 4,282,118,43,60.2,581.15,2.97,36029,5141,41170,중간,N/A,False,"3상 유도전동기의 전류를 구하는 공식을 사용하겠습니다.

주어진 조건:
- 출력(P) = 50kW = 50,000W
- 전압(V) = 380V (선간전압)
- 역률(cosφ) = 0.8
- 주파수 ="
산업안전기사,2016,3,안전관리론,16,무재해 운동을 추진하기 위한 조직의 3기둥으로 볼 수 없는 것은?,text_only,,최고경영자의 경영자세,소집단 자주활동의 활성화,전 종업원의 안전요원화,라인관리자에 의한 안전보건의 추진,2,,,Claude Sonnet 4,282,118,43,59.9,583.7,2.96,36185,5146,41331,중간,3,False,3
산업안전기사,2016,3,인간공학 및 시스템안전공학,31,인간이 낼 수 있는 최대의 힘을 최대근력이라고 하며 인간은 자기의 최대근력을 잠시 동안만 낼 수 있다. 이에 근거할 때 인간이 상당히 오래 유지할 수 있는 힘은 근력의 몇 % 이하인가?,text_only,,0.15,0.2,0.25,0.3,1,,,Claude Sonnet 4,282,118,43,59.6,586.46,2.96,36370,5151,41521,중간,3,False,3
산업안전기사,2016,3,기계위험방지기술,48,비파괴시험의 종류가 아닌 것은?,text_only,,자분 탐상시험,침투 탐상시험,와류 탐상시험,샤르피 충격시험,4,,,Claude Sonnet 4,282,119,43,59.8,590.72,2.97,36486,5156,41642,중간,4,True,4
산업안전기사,2016,3,전기위험방지기술,77,전기기계ㆍ기구의 기능 설명으로 옳은 것은?,text_only,,CB는 부하전류를 개폐(ON-Off)시킬 수 있다.,ACB는 접촉스파크 소호를 진공상태로 한다.,DS는 회로의 개폐(ON-Off) 및 대용량 부하를 개폐시킨다.,LA는 피뢰침으로서 낙뢰 피해의 이상 전압을 낮추어 준다.,1,,,Claude Sonnet 4,282,119,44,59.5,595.43,2.98,36695,5256,41951,중간,N/A,False,"각 선택지를 분석해보겠습니다.

1. CB(Circuit Breaker, 차단기)는 부하전류를 개폐(ON-Off)시킬 수 있다.
- CB는 정상 부하전류뿐만 아니라 고장전류도 차단할 수 있는 기능을 가지"
산업안전기사,2016,3,건설안전기술,111,"다음은 산업안전보건기준에 관한 규칙의 콘크리트 타설작업에 관한 사항이다. 빈칸에 들어갈 적절한 용어는?\n\n당일의 작업을 지시하기 전에 당해작업에 관한 거푸집 등바리 등의 ( A ), 변위 및 ( B ) 등을 점검하고 이상을 발견한 때에는 이를 보수할 것",text_only,O,"A : 변형, B : 지반의 침하유무","A : 변형, B : 개구부 방호설비","A : 균열, B : 깔판","A : 균열, B : 지주의 침하",1,,안전보건규칙 334조,Claude Sonnet 4,282,120,44,59.7,599.08,2.98,36959,5261,42220,중간,1,True,1
산업안전기사,2017,1,안전관리론,14,산업재해의 분석 및 평가를 위하여 재해발생 건수 등의 추이에 대해 한계선을 설정하여 목표 관리를 수행하는 재해통계 분석기법은?,text_only,,폴리건(polygon),관리도(control chart),파레토도(pareto diagram),특성 요인도(cause &effect diagram),2,,,Claude Sonnet 4,282,121,44,59.9,601.96,2.98,37128,5266,42394,중간,2,True,2
산업안전기사,2017,1,인간공학 및 시스템안전공학,34,의자 설계에 대한 조건 중 틀린 것은?,text_only,,좌판의 깊이는 작업자의 등이 등받이에 닿을수 있도록 설계한다.,좌판은 엉덩이가 앞으로 미끄러지지 않는 재질과 구조로 설계한다.,"좌판의 넓이는 작은 사람에게 적합하도록, 깊이는 큰 사람에게 적합하도록 설계한다.",등받이는 충분한 넓이를 가지고 요추 부위부터 어깨부위까지 편안하게 지지하도록 설계한다.,3,,,Claude Sonnet 4,282,122,44,60.1,606.26,2.99,37390,5271,42661,중간,3,True,3
산업안전기사,2017,1,기계위험방지기술,43,양중기(승강기를 제외한다.)를 사용하여 작업하는 운전자 또는 작업자가 보기 쉬운 곳에 해당 양중기에 대해 표시하여야 할 내용이 아닌 것은?,text_only,O,정격 하중,운전 속도,경고 표시,최대 인양 높이,4,,안전보건규칙 133조,Claude Sonnet 4,282,122,44,59.8,608.81,2.98,37557,5276,42833,중간,2,False,2
산업안전기사,2017,1,전기위험방지기술,71,"피뢰침의 제한전압이 800kV, 충격절연강도가 1000kV라 할 때, 보호여유도는 몇 % 인가?",text_only,,25,33,47,63,1,,,Claude Sonnet 4,282,122,45,59.51,612.7,2.99,37677,5376,43053,중간,N/A,False,"보호여유도는 다음 공식으로 계산됩니다:

보호여유도(%) = (충격절연강도 - 제한전압) / 제한전압 × 100

주어진 값:
- 제한전압: 800kV
- 충격절연강도: 1000kV

계산:
보호여유"
산업안전기사,2017,1,건설안전기술,107,건설공사 시공단계에 있어서 안전관리의 문제점에 해당되는 것은?,text_only,,"발주자의 조사, 설계 발주능력 미흡","용역자의 조사, 설계능력 부실",발주자의 감독 소홀,사용자의 시설 운영관리 능력 부족,3,,,Claude Sonnet 4,282,123,45,59.71,615.1,2.99,37840,5381,43221,중간,3,True,3
산업안전기사,2017,2,안전관리론,19,산업안전보건법상 안전보건관리책임자 등에 대한 교육시간 기준으로 틀린 것은?,text_only,O,"보건관리자, 보건관리전문기관의 종사자 보수교육 : 24시간 이상","안전관리자, 안전관리전문기관의 종사자 신규교육 : 34시간 이상",안전보건관리책임자의 보수교육 : 6시간 이상,재해예방 전문지도기관의 종사자 신규교육 : 24시간 이상,4,,산업안전보건법 시행규칙 별표 4,Claude Sonnet 4,282,123,45,59.42,617.51,2.98,38068,5386,43454,중간,2,False,2
산업안전기사,2017,2,기계위험방지기술,47,산업용 로봇에서 근로자에게 발생할 수 있는 부상 등의 위험을 방지하기 위하여 방책을 세우고자 할 때 일반적으로 높이는 몇 m 이상으로 해야 하는가?,text_only,O,1.8 m,2.1 m,2.4 m,2.7 m,1,,안전보건규칙 223조,Claude Sonnet 4,282,123,45,59.13,620.21,2.98,38236,5391,43627,중간,2,False,2
산업안전기사,2017,2,전기위험방지기술,80,저압 전기기기의 누전으로 인한 감전재해의 방지대책이 아닌 것은?,text_only,O,보호접지,안전전압의 사용,비접지식 전로의 채용,배선용차단기(MCCB)의 사용,4,,안전보건규칙 302조,Claude Sonnet 4,282,124,45,59.33,622.87,2.98,38375,5396,43771,중간,4,True,4
산업안전기사,2017,2,화학설비위험방지기술,94,산업안전보건법령에 따라 정변위 압축기 등에 대해서 과압에 따른 폭발을 방지하기 위하여 설치하여야 하는 것은?,text_only,O,역화방지기,안전밸브,감지기,체크밸브,2,,안전보건규칙 261조,Claude Sonnet 4,282,125,45,59.52,625.29,2.98,38518,5401,43919,중간,2,True,2
산업안전기사,2017,2,건설안전기술,103,타워크레인을 자립고(自立高) 이상의 높이로 설치할 때 지지벽체가 없어 와이어로프로 지지하는 경우의 준수사항으로 옳지 않은 것은?,text_only,O,와이어로프를 고정하기 위한 전용지지프레임을 사용할 것,"와이어로프 설치각도는 수평면에서 60° 이내로 하되, 지지점은 4개소 이상으로 하고, 같은 각도로 설치할 것","와이어로프와 그 고정부위는 충분한 강도와 장력을 갖도록 설치하되, 와이어로프를 클립·샤클(shackle) 등의 기구를 사용하여 고정하지 않도록 유의할 것",와이어로프가 가공전선(架空電線)에 근접하지 않도록 할 것,3,,안전보건규칙 142조,Claude Sonnet 4,282,125,45,59.24,628.64,2.98,38857,5406,44263,중간,2,False,2
산업안전기사,2017,2,건설안전기술,114,가설통로의 구조에 관한 기준으로 옳지 않은 것은?,text_only,O,경사가 15°를 초과하는 경우에는 미끄러지지 아니하는 구조로 할 것,경사는 20° 이하로 할 것,추락의 위험이 있는 장소에는 안전난간을 설치할 것,수직갱에 가설된 통로의 길이가 15m 이상인 경우에는 10m 이내마다 계단참을 설치할 것,2,,안전보건규칙 23조,Claude Sonnet 4,282,126,45,59.43,632.59,2.98,39075,5411,44486,중간,2,True,2
산업안전기사,2017,2,건설안전기술,118,차량계 하역운반기계등에 화물을 적재하는 경우에 준수해야 할 사항으로 옳지 않은 것은?,text_only,O,하중이 한쪽으로 치우치도록 하여 공간상 효율적으로 적재할 것,구내운반차 또는 화물자동차의 경우 화물의 붕괴 또는 낙하에 의한 위험을 방지하기 위하여 화물에 로프를 거는 등 필요한 조치를 할 것,운전자의 시야를 가리지 않도록 화물을 적재할 것,화물을 적재하는 경우 최대적재량을 초과하지 않을 것,1,,안전보건규칙 173조,Claude Sonnet 4,282,127,45,59.62,635.78,2.98,39352,5416,44768,중간,1,True,1
산업안전기사,2017,2,건설안전기술,119,"다음 설명에 해당하는 안전대와 관련된 용어로 옳은 것은? (단, 보호구 안전인증 고시 기준)\n\n신체지지의 목적으로 전신에 착용하는 띠 모양의 것으로서 상체 등 신체 일부분만 지지하는 것을 제외한다.",text_only,O,안전그네,벨트,죔줄,버클,1,,보호구 안전인증고시 26조,Claude Sonnet 4,282,128,45,59.81,638.51,2.98,39541,5421,44962,중간,1,True,1
산업안전기사,2017,3,안전관리론,8,산업안전보건법령상 안전·보건표지의 종류 중 안내표지에 해당하지 않은 것은?,text_only,O,들것,비상용기구,출입구,세안장치,3,,산업안전보건법 시행규칙 38조 별표 6,Claude Sonnet 4,282,128,45,59.53,641.89,2.99,39660,5426,45086,중간,1,False,1
산업안전기사,2017,3,기계위험방지기술,60,기계설비에 대한 본질적인 안전화 방안의 하나인 풀 프루프(Fool Proof)에 관한 설명으로 거리가 먼 것은?,text_only,,계기나 표시를 보기 쉽게 하거나 이른바 인체공학적 설계도 넓은 의미의 풀 프루프에 해당된다.,설비 및 기계장치 일부가 고장이 난 경우 기능의 저하는 가져오나 전체기능은 정지하지 않는다.,인간이 에러를 일으키기 어려운 구조나 기능을 가진다.,조작순서가 잘못되어도 올바르게 작동한다.,2,,,Claude Sonnet 4,282,129,45,59.72,645.15,2.99,39940,5431,45371,중간,2,True,2
산업안전기사,2017,3,전기위험방지기술,62,고압 및 특고압의 전로에 시설하는 피뢰기에 접지공사를 할 때 접지저항의 최대값은 몇 Ω이하로 해야 하는가?,text_only,O,100,20,10,5,3,,한국전기설비규정 341.14,Claude Sonnet 4,282,130,45,59.91,647.95,2.99,40072,5436,45508,중간,3,True,3
산업안전기사,2017,3,화학설비위험방지기술,89,다음 중 분진폭발에 관한 설명으로 틀린 것은?,text_only,,"가스폭발에 비교하여 연소시간이 짧고, 발생에너지가 작다.","최초의 부분적인 폭발이 분진의 비산으로 2차, 3차 폭발로 파급되어 피해가 커진다.",가스에 비하여 불완전 연소를 일으키기 쉬우므로 연소 후 가스에 의한 중독 위험이 있다.,폭발시 입자가 비산하므로 이것에 부딪치는 가연물로 국부적으로 탄화를 일으킬 수 있다.,1,,,Claude Sonnet 4,282,131,45,60.09,653.08,3.0,40345,5441,45786,중간,1,True,1
산업안전기사,2018,1,안전관리론,9,데이비스(Davis)의 동기부여이론 중 동기유발의 식으로 옳은 것은?,text_only,,지식 × 기능,지식 × 태도,상황 × 기능,상황 × 태도,4,,,Claude Sonnet 4,282,131,45,59.82,655.81,2.99,40472,5446,45918,중간,2,False,2
산업안전기사,2018,1,인간공학 및 시스템안전공학,26,"일반적으로 작업장에서 구성요소를 배치할 때, 공간의 배치 원칙에 속하지 않는 것은?",text_only,,사용빈도의 원칙,중요도의 원칙,공정개선의 원칙,기능성의 원칙,3,,,Claude Sonnet 4,282,132,45,60.0,658.52,2.99,40618,5451,46069,중간,3,True,3
산업안전기사,2018,2,인간공학 및 시스템안전공학,21,사업장에서 인간공학의 적용분야로 가장 거리가 먼 것은?,text_only,,제품설계,설비의 고장률,재해∙질병 예방,장비∙공구∙설비의 배치,2,,,Claude Sonnet 4,282,133,45,60.18,661.0,2.99,40747,5456,46203,중간,2,True,2
산업안전기사,2018,2,기계위험방지기술,43,다음 중 포터블 벨트 컨베이어(potable belt conveyor)의 안전 사항과 관련한 설명으로 옳지 않은 것은?,text_only,O,포터블 벨트 컨베이어의 차륜간의 거리는 전도 위험이 최소가 되도록 하여야 한다.,기복장치는 포터블 벨트 컨베이어의 옆면에서만 조작하도록 한다.,포터블 벨트 컨베이어를 사용하는 경우는 차륜을 고정하여야 한다.,전동식 포터블 벨트 컨베이어를 이동하는 경우는 먼저 전원을 내린 후 컨베이어를 이동시킨 다음 컨베이어를 최저의 위치로 내린다.,4,,KOSHA M-101,Claude Sonnet 4,282,133,45,59.91,663.64,2.99,41062,5461,46523,중간,2,False,2
산업안전기사,2018,2,전기위험방지기술,76,금속제 외함을 가지는 기계기구에 전기를 공급하는 전로에 지락이 발생했을 때에 자동적으로 전로를 차단하는 누전차단기 등을 설치하여야 한다. 누전차단기를 설치해야 되는 경우로 옳은 것은?,text_only,O,"기계기구가 고무, 합성수지 기타 절연물로 피복된 것일 경우",기계기구가 유도전동기의 2차측 전로에 접속된 저항기일 경우,대지전압이 150V를 초과하는 전동기계∙기구를 시설하는 경우,전기용품안전관리법의 적용을 받는 2중절연구조의 기계기구를 시설하는 경우,3,,안전보건규칙 304조,Claude Sonnet 4,282,134,45,60.09,666.25,2.99,41364,5466,46830,중간,3,True,3
산업안전기사,2018,2,화학설비위험방지기술,84,니트로셀룰로오스의 취급 및 저장방법에 관한 설명으로 틀린 것은?,text_only,,저장 중 충격과 마찰 등을 방지하여야 한다.,"물과 격렬히 반응하여 폭발함으로 습기를 제거하고, 건조 상태를 유지한다.",자연발화 방지를 위하여 안전용제를 사용한다.,화재 시 질식소화는 적응성이 없으므로 냉각소화를 한다.,2,,,Claude Sonnet 4,282,135,45,60.27,669.11,2.99,41588,5471,47059,중간,2,True,2
산업안전기사,2018,2,건설안전기술,107,추락의 위험이 있는 개구부에 대한 방호조치와 거리가 먼 것은?,text_only,O,"안전난간, 울타리, 수직형 추락방망 등으로 방호조치를 한다.",충분한 강도를 가진 구조의 덮개를 뒤집히거나 떨어지지 않도록 설치한다.,어두운 장소에서도 식별이 가능한 개구부 주의 표지를 부착한다.,폭 30cm 이상의 발판을 설치한다.,4,,안전보건규칙 43조,Claude Sonnet 4,282,136,45,60.44,672.72,2.99,41816,5476,47292,중간,4,True,4
산업안전기사,2018,3,안전관리론,18,산업안전보건법령상 안전검사 대상 유해·위험 기계등에 해당하는 것은?,text_only,,정격 하중이 2톤 미만인 크레인,이동식 국소 배기장치,밀폐형 구조 롤러기,산업용 원심기,4,,,Claude Sonnet 4,282,136,45,60.18,675.38,2.99,41966,5481,47447,중간,3,False,3
산업안전기사,2018,3,기계위험방지기술,55,다음 중 기계설비에서 반대로 회전하는 두 개의 회전체가 맞닿는 사이에 발생하는 위험점을 무엇이라 하는가?,text_only,,물림점(nip point),협착점(squeeze point),접선물림점(tangential point),회전말림점(trapping point),1,,,Claude Sonnet 4,282,137,45,60.35,678.32,2.99,42126,5486,47612,중간,1,True,1
산업안전기사,2018,3,전기위험방지기술,77,다음 중 방폭구조의 종류가 아닌 것은?,text_only,,본질안전 방폭구조,고압 방폭구조,압력 방폭구조,내압 방폭구조,2,,,Claude Sonnet 4,282,138,45,60.53,680.61,2.99,42247,5491,47738,중간,2,True,2
산업안전기사,2018,3,화학설비위험방지기술,91,다음 중 분진이 발화 폭발하기 위한 조건으로 거리가 먼 것은?,text_only,,불연성질,미분상태,점화원의 존재,지연성가스 중에서의 교반과 운동,1,,,Claude Sonnet 4,282,138,46,60.26,684.65,2.99,42379,5591,47970,중간,N/A,False,"1

분진이 발화 폭발하기 위한 조건은:
- 가연성 물질이어야 함 (불연성질은 반대 조건)
- 미분상태 (표면적 증가로 반응성 향상)
- 점화원의 존재 (발화를 위한 에너지원)"
산업안전기사,2018,3,화학설비위험방지기술,100,"다음의 설명에 해당하는 안전장치는?\n\n대량의 반응기, 탑, 탱크 등에서 이상상태가 발생할 때 밸브를 정지시켜 원료공급을 차단하기 위한 안전장치로, 공기압식, 유압식, 전기식 등이 있다.",text_only,,파열판,안전밸브,스팀트랩,긴급차단장치,4,,,Claude Sonnet 4,282,139,46,60.43,686.87,2.99,42572,5596,48168,중간,4,True,4
산업안전기사,2018,3,건설안전기술,104,화물취급 작업 시 준수사항으로 옳지 않은 것은?,text_only,O,꼬임이 끊어지거나 심하게 부식된 섬유로프는 화물운반용으로 사용해서는 아니 된다.,섬유로프 등을 사용하여 화물취급작업을 하는 경우에 해당 섬유로프 등을 점검하고 이상을 발견한 섬유로프 등을 즉시 교체하여야 한다.,차량 등에서 화물을 내리는 작업을 하는 경우에 해당 작업에 종사하는 근로자에게 쌓여 있는 화물의 중간에서 필요한 화물을 빼낼 수 있도록 허용한다.,하역작업을 하는 장소에서 작업장 및 통로의 위험한 부분에는 안전하게 작업할 수 있는 조명을 유지한다.,3,,안전보건규칙 190조,Claude Sonnet 4,282,140,46,60.61,689.42,2.98,42928,5601,48529,중간,3,True,3
산업안전기사,2019,1,안전관리론,12,사고의 원인분석방법에 해당하지 않는 것은?,text_only,,통계적 원인분석,종합적 원인분석,클로즈(close)분석,관리도,2,,,Claude Sonnet 4,282,140,46,60.34,693.73,2.99,43043,5606,48649,중간,4,False,4
산업안전기사,2019,1,인간공학 및 시스템안전공학,40,인간-기계시스템의 연구 목적으로 가장 적절한 것은?,text_only,,정보 저장의 극대화,운전시 피로의 평준화,시스템의 신뢰성 극대화,안전의 극대화 및 생산능률의 향상,4,,,Claude Sonnet 4,282,141,46,60.52,696.14,2.99,43188,5611,48799,중간,4,True,4
산업안전기사,2019,1,기계위험방지기술,52,기능의 안전화 방안을 소극적 대책과 적극적 대책으로 구분할 때 다음 중 적극적 대책에 해당하는 것은?,text_only,,기계의 이상을 확인하고 급정지시켰다.,원활한 작동을 위해 급유를 하였다.,회로를 개선하여 오동작을 방지하도록 하였다.,기계를 볼트 및 너트가 이완되지 않도록 다시 조립하였다.,3,,,Claude Sonnet 4,282,142,46,60.68,698.35,2.98,43404,5616,49020,중간,3,True,3
산업안전기사,2019,1,전기위험방지기술,63,"인체의 전기저항 R을 1000Ω 이라고 할 때 위험 한계 에너지의 최저는 약 몇 J 인가? (단, 통전 시간은 1초이고, 심실세동전류 $I= \frac{165}{\sqrt{T}}$ mA 이다.)",text_only,,17.23,27.23,37.23,47.23,2,,,Claude Sonnet 4,282,142,47,60.43,701.63,2.99,43576,5716,49292,중간,N/A,False,"주어진 조건을 정리하면:
- 인체의 전기저항 R = 1000Ω
- 통전 시간 T = 1초
- 심실세동전류 I = 165/√T mA

먼저 심실세동전류를 계산합니다:
I = 165/√1 = 165 m"
